,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
57,0,0,0,0,0,0,2,6,3,0,0,0,0,12,0,0,0,1,47,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,22,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,29,0,3,12,44,0,1225,21,4,0,0,0,1,0,26,42,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,0,0,0,0,0,2,1,3,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,4,1,0,0,3,38,0,15,665,0,0,0,0,0,0,0,1,1,1,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,12,0,3,6,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,30,2,0,0,4,568,10,0,0,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,5,4,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,20,255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0,0,7,0,0,5,16,0,4,1,0,4,0,1,8,4,0,28,92,0,18,0,3,11,0,8,5,0,0,0,0,0,0,0,21,1,1,0,31,17,2,0,0,3,7,4,0,2,3,1,2,0,0,0,6,0,1,0,1,10,0,0,667,0,0,0,4,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,1,0,0,0,176,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,24,6,0,1,0,3,0,0,0,0,661,6,0,3,0,0,0,6,0,0,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,1,9,0,1,0,1,0,0,0,0,16,0,0,0,8,2,0,12,1,0,0,0,0,0,5,785,0,12,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,6,41,0,29,0,0,0,0,0,0,0,1,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,34,9,1,0,0,0,12,0,0,0,0,4,5,1,0,0,0,0,0,0,0,11,0,0,0,21,1,0,0,0,1,0,0,0,0,8,9,0,656,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,0,0,0,5,0,1,1,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
